,station_id,latitude,longitude
267,4560.01,40.69122,-73.91693
268,4565.04,40.69102925677968,-73.99183362722397
269,4565.06,40.689269,-73.989128
270,4568.01,40.692,-73.92617
271,4582.05,40.69081,-73.90448
272,4587.02,40.69178,-73.97877
273,4590.01,40.692316,-74.014865
274,4591.04,40.69055,-73.91181
275,4596.05,40.69221589,-73.9842844
276,4596.09,40.692361,-73.986317
277,4600.09,40.69146,-73.92146
278,4605.04,40.69239502,-73.99337909
279,4608.01,40.69329,-73.92852
280,4611.03,40.69196,-73.965368
281,4614.04,40.691651,-73.999978
282,4617.01,40.69237,-73.937054
283,4620.02,40.693082,-73.971789
284,4623.02,40.693,-73.90824
285,4628.05,40.69196566,-73.9813018
286,4628.07,40.693534,-73.981909
287,4632.1,40.69296,-73.91605
288,4634.02,40.693317,-73.953819
289,4637.06,40.69241829257847,-73.98949474096298
290,4640.01,40.69356,-73.92524
291,4645.04,40.694009,-73.994651
292,4645.09,40.695128,-73.99595
293,4651.02,40.693261,-73.968896
294,4654.01,40.69517,-73.90311
295,4656.03,40.693398,-73.939877
296,4659.02,40.69327,-73.977038
297,4663.02,40.69385,-73.90974
298,4663.06,40.69545,-73.91164
299,4665.02,40.694254,-73.946269
300,4668.08,40.694748,-73.983624
301,4672.01,40.69543,-73.9196
302,4677.01,40.69597683,-73.99014892
303,4677.06,40.694281,-73.9923
304,4680.05,40.69502,-73.92825
305,4683.02,40.69363137,-73.96223558
306,4689.03,40.69544,-73.93223
307,4692.01,40.695733,-73.971296
308,4695.04,40.69467,-73.90663
309,4697.01,40.69622937,-73.94371094
310,4700.06,40.696089,-73.978034
311,4707.03,40.695398,-73.949549
312,4707.04,40.69527,-73.952381
313,4710.06,40.695065,-73.987167
314,4713.01,40.69676,-73.92302
315,4715.01,40.694546,-73.958013
316,4718.08,40.69535693320225,-73.99344027042389
317,4721.01,40.69671,-73.92807
318,4724.03,40.696102,-73.96751
319,4729.01,40.696819,-73.937569
320,4732.04,40.695807,-73.973555
321,4732.08,40.697787,-73.973736
322,4735.03,40.69811,-73.90904
323,4735.16,40.6972,-73.90674
324,4743.04,40.69714,-73.91566
325,4748.07,40.696232,-73.99142
326,4751.01,40.697842,-73.926241
327,4756.04,40.698458,-73.997178
328,4759.02,40.69757,-73.93098
329,4762.04,40.69794,-73.96986848
330,4762.05,40.69795,-73.970775
331,4765.07,40.69812,-73.90271
332,4768.02,40.698617,-73.941342
333,4775.01,40.698,-73.9127
334,4781.03,40.697665,-73.984764
335,4781.05,40.698477,-73.98384
336,4784.02,40.698568,-73.918877
337,4789.03,40.697601,-73.993445
338,4792.03,40.700003,-73.92834
339,4798.02,40.69922,-73.89795
340,4798.1,40.6988,-73.9007
341,4801.04,40.697481,-73.935877
342,4804.02,40.69985,-73.97141
343,4807.02,40.70068,-73.90742
344,4812.02,40.698398,-73.980689
345,4812.04,40.699569,-73.979827
346,4816.02,40.69943,-73.91337
347,4816.05,40.69905,-73.91516
348,4818.03,40.70029511,-73.95032283
349,4821.03,40.700119,-73.9862
350,4821.06,40.699917,-73.989717
351,4821.1,40.70076308326151,-73.98869812488556
352,4824.03,40.699304,-73.923044
353,4829.01,40.700378,-73.99548
354,4832.07,40.70112,-73.93039
355,4837.03,40.69969,-73.9022
356,4840.06,40.70099,-73.93921
357,4846.01,40.701221,-74.012342
358,4847.03,40.699871,-73.911718
359,4850.04,40.699576,-73.947084
360,4853.06,40.70133448066992,-73.98471236228943
361,4856.05,40.70108,-73.9179
362,4861.05,40.7003,-73.991581
363,4864.09,40.70166,-73.92754
