,station_id,latitude,longitude
314,4707.03,40.69539817,-73.94954908
315,4707.04,40.69527008,-73.95238108
316,4710.06,40.695065,-73.987167
317,4713.01,40.69676,-73.92302
318,4715.01,40.694400072,-73.957974553
319,4718.08,40.69535693320225,-73.99344027042389
320,4721.01,40.696709999999996,-73.92806999999999
321,4724.03,40.69622004,-73.96720564399999
322,4729.01,40.69682,-73.937569
323,4732.04,40.695684551999996,-73.97349834399999
324,4732.08,40.697787,-73.973736
325,4735.03,40.69811,-73.90904
326,4735.16,40.6972,-73.90674
327,4743.04,40.697140000000005,-73.91566
328,4748.07,40.696232971293156,-73.99142056703569
329,4751.01,40.697842,-73.926241
330,4756.04,40.698458,-73.997178
331,4759.02,40.69757,-73.93098
332,4762.04,40.69794,-73.96986848
333,4762.05,40.69795031569544,-73.97077560424805
334,4765.07,40.69812,-73.90271
335,4768.02,40.698617,-73.941342
336,4775.01,40.698,-73.9127
337,4781.03,40.69766564,-73.98476437
338,4781.05,40.698477000000004,-73.98384
339,4784.02,40.698568,-73.918877
340,4789.03,40.697647572,-73.993299723
341,4792.03,40.700003,-73.92834
342,4798.02,40.699220000000004,-73.89795
343,4798.1,40.6988,-73.9007
344,4801.04,40.697480999999996,-73.935877
345,4804.02,40.69985,-73.97140999999999
346,4807.02,40.700585841999995,-73.907329321
347,4812.02,40.69839895,-73.98068914
348,4812.04,40.699569,-73.979827
349,4816.02,40.69943,-73.91337
350,4816.05,40.69905,-73.91516
351,4818.03,40.700303315999996,-73.950317144
352,4821.03,40.700119,-73.9862
353,4821.06,40.69991755,-73.98971773
354,4821.1,40.700763083261506,-73.98869812488556
355,4824.03,40.699304,-73.92304399999999
356,4829.01,40.70037867,-73.99548059
357,4832.07,40.70112,-73.93039
358,4837.03,40.699690000000004,-73.9022
359,4840.06,40.700990000000004,-73.93921
360,4843.01,40.6999974843885,-73.97440128028394
361,4846.01,40.70122128,-74.01234218
362,4847.03,40.69987140882989,-73.91171872615814
363,4850.04,40.69957608,-73.94708417
364,4853.06,40.70133448066992,-73.98471236228944
365,4856.05,40.70108,-73.9179
366,4861.05,40.7003,-73.99158100000001
367,4864.09,40.70166,-73.92754000000001
368,4873.08,40.70106,-73.93318000000001
369,4880.11,40.70183,-73.90625
370,4883.03,40.7016657,-73.9437303
371,4889.06,40.701907,-74.013942
372,4890.11,40.70113,-73.91422
373,4895.03,40.702461,-73.98684200000001
374,4895.09,40.70140317257725,-73.98672670125961
375,4898.02,40.7027,-73.92095
376,4903.08,40.702709675,-73.993734598
377,4903.09,40.702709000000006,-73.99253
378,4906.07,40.702996999999996,-73.92997
379,4914.03,40.700759999999995,-73.93641
380,4920.13,40.70188858913366,-74.01089876890181
381,4921.04,40.70157340873792,-73.90876293182373
382,4927.04,40.70224,-73.982578
383,4931.05,40.703545,-73.917775
384,4936.01,40.70255088,-73.98940236
385,4936.14,40.703212,-73.990409
386,4939.07,40.702013,-73.923769
387,4947.04,40.702831,-73.9333
388,4953.04,40.70355377,-74.00670227
389,4954.07,40.70408,-73.90408000000001
390,4956.02,40.7031724,-73.940636
391,4962.01,40.70463334,-74.01361706
392,4962.08,40.703568339,-74.011567354
393,4963.13,40.704683423,-73.910506725
394,4965.01,40.70413959,-73.948259115
395,4968.03,40.70296934155272,-73.98469090461731
396,4971.01,40.704876,-73.919911
397,4979.07,40.704425,-73.92836
398,4987.06,40.704508000000004,-73.9351
399,4990.02,40.7051480769839,-73.97078096866608
400,4993.02,40.7047177,-74.00926027
401,4993.13,40.70336686695865,-74.007867872715
402,4993.15,40.70469667894968,-74.00803416967392
403,4994.1,40.70405972,-73.907407522
404,4996.08,40.70510918,-73.94407279
405,5001.08,40.70569254,-74.01677685
406,5002.09,40.70577,-73.91292
407,5004.02,40.70538077,-73.94976519
408,5010.02,40.705614000000004,-73.92153
409,5018.06,40.70539,-73.92976
410,5024.1,40.706410755236135,-74.00559738278389
411,5025.02,40.70555,-73.90245
412,5027.02,40.705517,-73.93936
413,5033.01,40.70594513270881,-74.01321887969969
414,5034.03,40.705563784,-73.909606457
415,5036.06,40.705888033,-73.946481228
416,5043.06,40.706396461,-73.919491291
417,5045.05,40.70684203101325,-73.9544353965357
418,5051.01,40.707165,-73.923711
419,5051.02,40.70538,-73.92535
420,5059.02,40.706237,-73.933871
421,5065.04,40.70862144,-74.00722156
422,5065.1,40.70706456,-74.00731853
423,5065.12,40.70717936,-74.00887308
424,5065.14,40.70838,-74.00495
425,5066.03,40.70694,-73.90632
426,5068.02,40.70767788,-73.94016171
427,5073.07,40.708065823806464,-74.0135595202446
428,5074.08,40.70793,-73.91091999999999
429,5082.08,40.709070000000004,-73.92156999999999
430,5084.03,40.707098842,-73.95796573199999
431,5090.06,40.70686,-73.92851
432,5093.01,40.70853074,-73.96408963
433,5096.11,40.708484999999996,-74.002751
434,5096.12,40.7075188830923,-74.00108054280281
435,5099.02,40.710190000000004,-73.93734
436,5099.03,40.707185507,-73.935830593
437,5105.09,40.70858894240581,-74.00935482235809
438,5106.04,40.709697,-73.90785600000001
439,5108.01,40.70870368,-73.9448625
440,5114.06,40.70834698,-74.01713445
441,5115.01,40.70863,-73.91497
442,5115.05,40.709750652,-73.91726183899999
443,5117.05,40.70877084,-73.95095259
444,5123.07,40.708690000000004,-73.92586999999999
445,5125.03,40.710451,-73.960876
446,5125.07,40.70924826276157,-73.96063148975372
447,5128.04,40.71117444,-73.99682619
448,5137.1,40.71146364,-74.00552427
449,5137.11,40.70960089363537,-74.00655090808868
450,5137.13,40.710323100000004,-74.0043228
451,5140.06,40.709897,-73.94008000000001
452,5145.02,40.709267,-74.01324699999999
453,5146.03,40.710048318000005,-73.911117435
454,5148.03,40.71036854235229,-73.94705951213838
455,5156.05,40.709340000000005,-73.95608
456,5159.04,40.71173107,-73.99193043
457,5159.07,40.70991806921533,-73.99161100387573
458,5164.04,40.71044554,-73.96525063
459,5167.06,40.71117416,-74.00016545
460,5170.01,40.710681,-73.93372
461,5175.08,40.711065999999995,-74.009447
462,5178.06,40.711863,-73.944024
463,5181.04,40.71219906,-73.97948148
464,5184.08,40.711444,-74.014847
465,5187.03,40.71167351,-73.95141312
466,5190.07,40.71269042,-73.98776323
467,5190.09,40.711471394469264,-73.98672603070736
468,5198.04,40.71076228,-73.99400398
469,5204.05,40.712956667,-73.965960622
470,5207.01,40.71273266,-74.0046073
471,5210.01,40.713229999999996,-73.93894
472,5216.04,40.71291224,-74.01020234
473,5216.06,40.71221958009051,-74.01047229766846
474,5225.02,40.712468028,-73.918817163
475,5230.02,40.71332151208186,-73.99009689688683
476,5235.05,40.712513566,-73.962929368
477,5238.05,40.71307916,-73.99851193
478,5241.02,40.714290000000005,-73.93323000000001
479,5247.1,40.71450451,-74.00562789
480,5250.05,40.71247661,-73.94100005
481,5259.06,40.71335226222875,-73.9491033554077
482,5262.09,40.713126,-73.984844
483,5267.08,40.71286844,-73.95698119
484,5267.09,40.714690000000004,-73.95739
485,5270.05,40.71406667,-73.99293911
486,5270.07,40.715815500000005,-73.99422366
487,5270.08,40.714193,-73.996732
488,5270.09,40.71310702305908,-73.99446353316306
489,5273.01,40.714077473,-73.927907109
490,5279.03,40.71494807,-74.00234482
491,5282.02,40.713722706,-73.935373425
492,5288.08,40.71334184275907,-74.00935515761375
493,5288.09,40.71473993,-74.00910627
494,5288.12,40.71485150526252,-74.01122331619263
495,5291.05,40.715143,-73.944507
496,5294.04,40.714247823,-73.981263041
497,5297.02,40.715337899999994,-74.01658354
498,5300.05,40.71413311,-73.95234386
499,5300.06,40.7160751,-73.95202900000001
500,5303.06,40.715596795,-73.98703599
501,5303.08,40.71427487,-73.98990025
502,5308.04,40.715354085,-73.96026372899999
503,5323.06,40.715341620424475,-73.93865078687669
504,5326.06,40.71782143,-73.97628939
505,5329.03,40.71754834,-74.01322069
506,5329.08,40.71503,-74.01246
507,5332.1,40.716380319735606,-73.94821286201476
508,5335.03,40.71622644,-73.98261206
509,5335.07,40.71511871996496,-73.98417055606842
510,5342.1,40.71605866,-73.99190759
511,5343.11,40.717318403855785,-73.99067759513855
512,5348.02,40.716887,-73.96319799999999
513,5351.03,40.71602118,-73.99974372
514,5351.07,40.717411,-73.999573
515,5354.01,40.716467381,-73.93627274
516,5359.1,40.71625008,-74.0091059
517,5359.11,40.717559218000005,-74.005581617
518,5359.12,40.71703,-74.00925
519,5362.08,40.717729999999996,-73.94051
520,5365.02,40.71739973,-73.98016555
521,5368.03,40.71759894980997,-74.01587963104248
522,5371.07,40.71766197083994,-73.94880026578903
523,5374.01,40.7172274,-73.98802084
524,5379.09,40.718955278,-73.958434105
525,5379.1,40.71745169,-73.95850939
526,5382.06,40.718821999999996,-73.99596
527,5382.07,40.71779817737835,-73.99316132068634
528,5391.06,40.71939226,-74.00247214
529,5400.05,40.71870987,-74.0090009
530,5403.04,40.7169811,-73.94485918
531,5403.05,40.71929301,-73.94500379
532,5406.02,40.718348145,-73.98310113
533,5406.04,40.71926081,-73.98178024
534,5411.07,40.71924,-73.95241999999999
535,5411.08,40.71823132,-73.954915047
536,5414.06,40.72019576,-73.98997825
537,5414.07,40.719383,-73.991479
538,5422.04,40.719115734,-73.999425292
539,5430.08,40.71911552,-74.00666661
540,5430.1,40.71955204,-74.005194545
541,5433.03,40.71907891179564,-73.94223690032959
542,5433.04,40.71882,-73.93948
543,5436.09,40.72082834,-73.97793172
544,5436.11,40.719660759,-73.978504658
545,5442.05,40.71915571696044,-73.94885390996933
546,5442.09,40.720788002,-73.948399544
547,5445.02,40.72066442,-73.98517977
548,5445.07,40.720746999999996,-73.986274
549,5450.04,40.72079821,-73.95484712
550,5453.01,40.72110063,-73.99192540000001
551,5453.05,40.71893904,-73.99266288
552,5453.06,40.720485449,-73.99489069
553,5470.02,40.719962239000004,-74.008425593
554,5470.1,40.720901489,-74.00996625399999
555,5470.12,40.72019521437465,-74.0103006362915
556,5473.03,40.721579999999996,-73.94546
557,5476.03,40.720873600000004,-73.98085795
558,5481.04,40.72179134,-73.95041540000001
559,5484.09,40.722055,-73.989111
560,5489.03,40.72036775298455,-73.96165072917937
561,5489.04,40.72248188638219,-73.95921930670737
562,5492.05,40.72210378668603,-73.99724900722505
563,5500.02,40.721773266999996,-74.002425194
564,5500.07,40.72243797,-74.00566443
565,5503.01,40.722360253000005,-73.938856244
566,5506.1,40.723647237,-73.97590363
567,5506.14,40.72228087,-73.97668709
568,5509.02,40.722390294,-74.010473132
569,5515.02,40.72217444,-73.98368779
570,5515.08,40.723346832180155,-73.98265913128853
571,5520.09,40.724055,-73.955736
572,5523.02,40.72229346,-73.99147535
573,5532.01,40.72362738,-73.99949601
574,5539.06,40.72185379,-74.00771779
575,5542.04,40.72325,-73.94308000000001
576,5545.01,40.72412944090093,-73.97901266813278
577,5545.04,40.72299208,-73.97995466
578,5550.05,40.72311651,-73.95212324
579,5550.09,40.7239567849954,-73.94984364509583
580,5553.03,40.724799155999996,-73.988054395
581,5553.1,40.72307749068673,-73.98583620786667
582,5561.04,40.72317958,-73.99480012
583,5561.06,40.72456089,-73.99565293
584,5569.06,40.72494672359416,-74.00165855884552
585,5569.07,40.72323,-74.00314
586,5575.08,40.725817323,-73.974164605
587,5575.13,40.725092888,-73.975205064
588,5578.02,40.72405549,-74.00965965
589,5581.01,40.725570000000005,-73.94434
590,5584.04,40.72453734,-73.98185424
591,5584.05,40.725128524115796,-73.98131668567656
592,5593.01,40.72335597960796,-73.9886498451233
593,5593.02,40.72502876,-73.99069656
594,5593.04,40.726306677,-73.989813685
595,5602.06,40.72511734422387,-73.99930492043495
596,5610.09,40.724713802,-74.00459826
597,5613.04,40.725770000000004,-73.94173
598,5616.01,40.72521311,-73.97768752
599,5616.08,40.727243,-73.976831
600,5623.03,40.724812564400175,-73.94752621650694
601,5626.06,40.72479007746337,-73.98430064320564
602,5626.07,40.72621788,-73.98379855
603,5626.13,40.72779126,-73.98564945
604,5626.15,40.72633085971696,-73.98616880178452
605,5633.04,40.72606,-73.95621
606,5636.11,40.72743423,-73.99379025
607,5644.05,40.726378000000004,-74.000472
608,5653.12,40.725839967923754,-74.00765329599379
